region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction,repair,with_furniture,windows_type
msk,"Москва, Москва, Большой Предтеченский пер, 22",140700000,140.7,13.5,empty,4,4,6,1897,empty,empty,brick,empty,empty,empty,37.566521,55.760282,1,0,Краснопресненская,10,walk,"Пресненский,ЦАО",empty,1,empty,empty,empty
msk,"Москва, улица Арбат, 39",146300000,133.6,empty,empty,3,4,5,empty,1,2019,monolith,underground,rough,empty,37.5895374169819,55.7487617544371,3,empty,"Смоленская,Арбатская","6,12","walk,walk","Арбат,ЦАО",0,0,empty,empty,empty
msk,"Москва, Москва, Ленинградский пр-кт, 36стр30",96000000,148.7,51.4,empty,4,4,12,2019,empty,empty,monolith,empty,empty,1,37.569575,55.789431,empty,empty,Петровский Парк,8,walk,"Аэропорт,САО",1,1,empty,empty,empty
msk,"Москва, Сосинская улица, 43",31714800,55.64,15.3,23.8,2,10,13,empty,0,2024,monolith,underground,empty,empty,37.67860466137609,55.72591637028463,1,1,"Дубровка,Пролетарская,Волгоградский проспект","15,15,2","walk,walk,transport","Южнопортовый,ЮВАО",0,0,empty,empty,empty
msk,"Россия, г. Москва, Хилков пер., д. 5",290000000,159.0,empty,empty,3,3,6,empty,empty,empty,empty,empty,empty,empty,37.597001,55.738368,empty,empty,"Парк Культуры,Кропоткинская","5,11","walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, улица Саляма Адиля, 2А",23232000,44.0,8.8,23.8,2,3,6,empty,1,2023,monolith,empty,without,empty,37.467544456344,55.7733694600172,empty,empty,"Народное Ополчение,Карамышевская,Мнёвники","16,17,5","walk,walk,transport","Хорошево-Мневники,СЗАО",1,0,empty,empty,empty
msk,"Москва, Трубецкая ул., д. 10",750000000,298.93,20.0,empty,6,4,12,2013,empty,empty,empty,underground,empty,1,37.575783,55.727323,1,empty,"Фрунзенская,Спортивная","6,11","walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Мичуринский проспект",18317820,44.1,18.3,empty,2,2,23,empty,0,2025,monolith,underground,without,empty,37.4656579324785,55.6822842815802,1,1,"Озёрная,Мичуринский проспект,Раменки","19,4,5","walk,transport,transport","Очаково-Матвеевское,ЗАО",0,0,empty,empty,empty
msk,"Москва, Шелепихинская набережная, 40к2",19600000,35.9,11.0,15.2,1,10,25,2023,empty,empty,monolith,multilevel,empty,empty,37.501878,55.767656,2,2,"Шелепиха,Хорошёвская,Полежаевская","5,6,7","transport,transport,transport","Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, Нагатинская улица, к3вл1",22151658,40.26,empty,12.7,1,6,25,empty,0,2025,empty,underground,empty,empty,37.627768,55.682326,empty,empty,"Нагатинская,Верхние котлы,Варшавская","6,18,5","walk,walk,transport","Нагатино-Садовники,ЮАО",0,0,empty,empty,empty
msk,"Москва, Строительный проезд, 9",15900000,46.7,18.3,15.7,1,4,45,empty,empty,2025,monolith,underground,without,empty,37.4235475609,55.8360776977,1,1,"Трикотажная,Спартак,Митино","4,8,8","transport,transport,transport","Покровское-Стрешнево,СЗАО",0,1,empty,empty,empty
msk,"Москва, проезд Серебрякова, 11-13к1",19484346,47.6,empty,empty,1,45,53,empty,0,2024,monolithBrick,empty,empty,empty,37.650478,55.848872,9,empty,"Свиблово,Ботанический сад,Ростокино","9,13,4","walk,walk,transport","Свиблово,СВАО",0,0,empty,empty,empty
msk,"Москва, Мантулинская улица, 9к5",99000000,93.0,empty,empty,3,7,20,2021,empty,empty,monolith,underground,empty,empty,37.543138,55.754026,2,1,"Деловой центр,Тестовская,Международная","11,12,14","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, микрорайон Рублёво-Архангельское, квартал В19",45451860,101.91,27.5,41.8,3,2,12,empty,0,2024,monolith,empty,without,empty,37.3438052008762,55.789558187273,empty,empty,"Павшино,Строгино","24,27","transport,transport",ЗАО,0,0,empty,empty,empty
msk,"Москва, Ленинградский проспект 37/6",75000000,114.0,9.0,78.0,3,25,37,2021,empty,empty,monolith,underground,empty,empty,37.542213,55.794173,3,empty,"Аэропорт,Петровский Парк,Динамо","12,15,15","walk,walk,walk","Хорошевский,САО",0,1,empty,empty,empty
msk,"Москва, 1-й Красногвардейский проезд, 21с2",119173060,166.0,empty,117.7,3,40,85,empty,1,2015,monolith,empty,empty,empty,37.5340000331,55.7496709813,15,15,"Выставочная,Деловой центр,Международная","1,1,2","walk,walk,walk","Пресненский,ЦАО",1,0,empty,empty,empty
msk,"Москва, улица Зорге, 9",24000000,57.0,20.0,34.0,2,5,21,empty,empty,2024,monolith,empty,without,0,37.5073428601,55.7829432068,0,0,"Полежаевская,Хорошёво,Зорге","18,19,6","walk,walk,transport","Хорошевский,САО",1,1,empty,empty,empty
msk,"Москва, набережная Марка Шагала",27477072,62.0,14.1,29.5,2,9,17,empty,0,2024,monolithBrick,underground,without,empty,37.6387402023154,55.6897125739815,empty,empty,"Технопарк,ЗИЛ","2,8","transport,transport","Даниловский,ЮАО",0,0,empty,empty,empty
msk,"Москва, Кутузовский проезд, 16А/1",33500000,51.0,10.4,empty,2,13,45,empty,0,2026,monolith,empty,without,1,37.5207647674,55.7449804534,empty,empty,"Международная,Кутузовская,Парк Победы","13,15,15","walk,walk,walk","Дорогомилово,ЗАО",0,1,empty,empty,empty
msk,"Москва, Потаповский переулок, 5с4",312120000,176.5,70.7,53.4,3,2,6,empty,0,2025,monolith,underground,empty,1,37.641443038028626,55.761765709459695,1,empty,"Чистые пруды,Тургеневская,Сретенский бульвар","5,6,8","walk,walk,walk","Басманный,ЦАО",0,0,empty,empty,empty
msk,"Россия, Москва, Головинское шоссе, 7",18900000,38.0,15.0,15.0,2,22,30,2018,empty,empty,monolith,multilevel,empty,0,37.493183,55.839572,1,1,"Водный стадион,Коптево,Речной вокзал","5,4,8","walk,transport,transport","Головинский,САО",0,1,empty,empty,empty
msk,"Москва, 1-й Красногвардейский проезд, 22с1",90604800,85.8,empty,empty,3,65,66,empty,1,2020,monolith,empty,without,empty,37.533742,55.751138,empty,empty,"Выставочная,Деловой центр,Тестовская","3,3,3","walk,walk,walk","Пресненский,ЦАО",1,0,empty,empty,empty
msk,"Россия, Москва, Кунцевская улица, 13/6",14500000,34.8,10.0,20.0,1,3,16,1987,empty,empty,panel,ground,empty,0,37.413421,55.73039,1,1,"Рабочий посёлок,Молодёжная,Кунцевская","8,17,4","walk,walk,transport","Кунцево,ЗАО",0,1,empty,empty,empty
msk,"Москва, микрорайон Рублёво-Архангельское, квартал В20",45191412,86.94,6.0,50.2,3,3,13,empty,0,2024,monolithBrick,empty,fine,empty,37.3438008900958,55.7887728612671,empty,empty,"Павшино,Строгино,Строгино","24,27,28","transport,transport,transport",ЗАО,0,0,empty,empty,empty
msk,"Москва, Ленинградский проспект, 37/3",115000000,164.0,10.0,80.0,4,20,41,2021,empty,empty,monolith,multilevel,empty,empty,37.541853,55.79307,3,empty,"Аэропорт,Петровский Парк,Динамо","13,16,17","walk,walk,walk","Хорошевский,САО",0,1,empty,empty,empty
msk,"Москва, поселение Сосенское, посёлок Газопровод",11781000,49.5,empty,35.7,2,4,17,empty,0,2026,monolithBrick,empty,without,empty,37.4828255022649,55.5893929804857,empty,empty,"Коммунарка,Тёплый Стан,Ольховая","9,10,11","transport,transport,transport","Сосенское,НАО (Новомосковский)",0,0,empty,empty,empty
msk,"Москва, Шелепихинская набережная д 40 к 3",26500000,51.0,7.0,30.0,2,28,29,2023,empty,empty,monolithBrick,underground,empty,empty,37.502893,55.768188,2,empty,,,,"Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, Северо-Западный административный округ, район Покровское-Стрешнево, жилой комплекс Клубный Город на Реке Примавера, квартал Вивальди",22191190,42.7,9.5,11.9,1,2,19,empty,0,2025,monolith,underground,rough,empty,37.424323796043,55.8133603842985,empty,empty,"Спартак,Тушинская","13,5","walk,transport","Покровское-Стрешнево,СЗАО",0,0,empty,empty,empty
msk,"Москва, Москва, Аминьевское ш, 4Дк2",29999999,80.0,6.8,68.2,3,24,29,empty,empty,empty,monolith,empty,empty,0,37.468739,55.699974,empty,empty,"Аминьевская,Давыдково","1,4","transport,transport","Очаково-Матвеевское,ЗАО",empty,1,empty,empty,empty
msk,"Москва, Западный административный округ, район Раменки, жилой комплекс Вест Гарден, к14",49760000,91.8,26.2,40.9,3,7,14,empty,1,2023,monolith,empty,empty,empty,37.4964885610361,55.7150361920507,1,1,"Ломоносовский проспект,Раменки,Минская","2,3,5","transport,transport,transport","Раменки,ЗАО",0,0,empty,empty,empty
msk,"Россия, Москва, Родниковая улица, 5А",16500000,60.0,empty,empty,2,5,15,2023,empty,empty,monolith,underground,empty,empty,37.40018,55.638053,1,1,"Солнцево,Боровское шоссе,Солнечная","6,7,7","transport,transport,transport","Солнцево,ЗАО",0,1,empty,empty,empty
msk,"Москва, Софийская набережная, 10",209038500,135.3,empty,empty,3,2,4,empty,1,2021,monolith,empty,empty,empty,37.6159878081809,55.7456613805375,empty,empty,,,,"Якиманка,ЦАО",0,0,empty,empty,empty
msk,"Россия, г. Москва, Генерала Дорохова пр-т., д. 39, корп. 1",96705000,92.1,empty,empty,3,8,13,empty,empty,empty,empty,empty,empty,empty,37.49665,55.71806,empty,empty,"Минская,Ломоносовский проспект","5,6","transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, жилой комплекс Репаблик, к2.3",35386102,58.47,26.0,13.5,1,7,33,empty,0,2025,monolith,underground,without,empty,37.57254197099068,55.77374939839737,3,2,"Белорусская,Белорусская,Улица 1905 года","11,14,19","walk,walk,walk","Пресненский,ЦАО",1,0,empty,empty,empty
msk,"Москва, Мосфильмовская, 1А",270000000,222.0,25.0,92.0,5,3,8,2020,empty,empty,monolithBrick,underground,empty,empty,37.525684,55.718902,1,empty,"Ломоносовский проспект,Кутузовская","4,11","transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, Фестивальная улица, 15к24/1",17139101,43.1,5.3,29.0,2,2,35,empty,0,2025,monolith,empty,empty,empty,37.4762498161054,55.8586691153386,empty,empty,"Речной вокзал,Беломорская,Водный стадион","7,10,6","walk,walk,transport","Левобережный,САО",0,0,empty,empty,empty
msk,"Россия, г. Москва, Ордынка М. ул., д. 5/6, стр. 2-3",67500000,88.0,empty,empty,3,2,5,empty,empty,empty,empty,empty,empty,empty,37.62625,55.740147,empty,empty,"Третьяковская,Новокузнецкая","1,5","walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, Северный административный округ, район Беговой, Ленинградский проспект, вл8",27780181,40.8,empty,empty,1,3,36,empty,0,2027,monolith,underground,without,empty,37.5826308664078,55.78085421861,2,1,"Белорусская,Маяковская,Савёловская","5,18,5","walk,walk,transport","Беговой,САО",0,0,empty,empty,empty
msk,"Россия, г. Москва, Климентовский пер., д. 2",135000000,135.0,empty,empty,3,4,12,empty,empty,empty,empty,empty,empty,empty,37.631236,55.74108,empty,empty,"Новокузнецкая,Третьяковская","3,5","walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, улица Арбат, 24",122684211,129.5,empty,empty,3,5,8,empty,1,2019,monolith,underground,rough,empty,37.592285,55.750069,2,empty,"Смоленская,Арбатская","9,10","walk,walk","Арбат,ЦАО",0,0,empty,empty,empty
